,aeronave_ano_fabricacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_area,ocorrencia_classificacao,ocorrencia_dia,idade_aeronave,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_hora,timestamp,rain,windspeed_100m
45597,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,12/03/2012,42.0,-54.5966666667,-20.6058333333,14:38:00,2012-12-03 14:00:00,0.0,15.0
45597,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,12/03/2012,42.0,-54.5966666667,-20.6058333333,14:38:00,2012-12-03 14:00:00,0.0,15.0
45597,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,12/03/2012,42.0,-54.5966666667,-20.6058333333,14:38:00,2012-12-03 14:00:00,0.0,15.0
45597,1970.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,12/03/2012,42.0,-54.5966666667,-20.6058333333,14:38:00,2012-12-03 14:00:00,0.0,15.0
45599,1966.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,27/02/2012,46.0,-46.5375,-22.9791666667,19:15:00,2012-02-27 19:00:00,5.0,6.3
45599,1966.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,27/02/2012,46.0,-46.5375,-22.9791666667,19:15:00,2012-02-27 19:00:00,5.0,6.3
45651,2000.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,24/03/2012,12.0,-47.384444,-23.379722,20:45:00,2012-03-24 20:00:00,0.0,9.8
45734,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/04/2012,35.0,-45.9875,-19.1416666667,13:37:00,2012-06-04 13:00:00,0.0,20.3
45747,1971.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,13/04/2012,41.0,-54.3608333333,-20.5055555556,20:30:00,2012-04-13 20:00:00,0.0,11.6
45747,1971.0,LEVE,0.0,FATOR OPERACIONAL,ACIDENTE,13/04/2012,41.0,-54.3608333333,-20.5055555556,20:30:00,2012-04-13 20:00:00,0.0,11.6
45748,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,16/04/2012,29.0,-38.5322222222,-3.7758333333,22:50:00,2012-04-16 22:00:00,1.0,18.6
45749,1981.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,15/04/2012,31.0,-45.2044444444,-22.7916666667,20:45:00,2012-04-15 20:00:00,0.8,7.2
45751,1953.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,14/04/2012,59.0,-46.7855555556,-24.1647222222,15:30:00,2012-04-14 15:00:00,0.0,3.0
45751,1953.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,14/04/2012,59.0,-46.7855555556,-24.1647222222,15:30:00,2012-04-14 15:00:00,0.0,3.0
45751,1953.0,SUBSTANCIAL,0.0,OUTRO,ACIDENTE,14/04/2012,59.0,-46.7855555556,-24.1647222222,15:30:00,2012-04-14 15:00:00,0.0,3.0
45751,1953.0,SUBSTANCIAL,0.0,OUTRO,ACIDENTE,14/04/2012,59.0,-46.7855555556,-24.1647222222,15:30:00,2012-04-14 15:00:00,0.0,3.0
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45752,1963.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,11/04/2012,49.0,-46.5375,-22.9791666667,12:00:00,2012-11-04 12:00:00,0.2,1.9
45753,1992.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,02/04/2012,20.0,-46.3905555556,-22.2975,16:30:00,2012-02-04 16:00:00,0.0,10.6
45753,1992.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,02/04/2012,20.0,-46.3905555556,-22.2975,16:30:00,2012-02-04 16:00:00,0.0,10.6
45755,2000.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,04/04/2012,12.0,-36.0108333333,-8.2844444444,10:45:00,2012-04-04 10:00:00,0.0,19.5
45755,2000.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,04/04/2012,12.0,-36.0108333333,-8.2844444444,10:45:00,2012-04-04 10:00:00,0.0,19.5
45755,2000.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,04/04/2012,12.0,-36.0108333333,-8.2844444444,10:45:00,2012-04-04 10:00:00,0.0,19.5
45757,2002.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,10.0,-46.9411111111,-23.1880555556,20:20:00,2012-04-20 20:00:00,0.0,4.0
45757,2002.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,10.0,-46.9411111111,-23.1880555556,20:20:00,2012-04-20 20:00:00,0.0,4.0
45757,2002.0,DESTRUÍDA,1.0,OUTRO,ACIDENTE,20/04/2012,10.0,-46.9411111111,-23.1880555556,20:20:00,2012-04-20 20:00:00,0.0,4.0
45757,2002.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,10.0,-46.9411111111,-23.1880555556,20:20:00,2012-04-20 20:00:00,0.0,4.0
45759,2008.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR MATERIAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR OPERACIONAL,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45759,2008.0,DESTRUÍDA,2.0,FATOR HUMANO,ACIDENTE,20/04/2012,4.0,-51.1336111111,-0.0075,08:55:00,2012-04-20 08:00:00,0.1,18.2
45785,2011.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE,29/03/2012,1.0,-65.3327777778,-4.5777777778,15:20:00,2012-03-29 15:00:00,2.6,9.8
45785,2011.0,NENHUM,0.0,FATOR MATERIAL,INCIDENTE,29/03/2012,1.0,-65.3327777778,-4.5777777778,15:20:00,2012-03-29 15:00:00,2.6,9.8
45799,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,27/04/2012,29.0,-50.8272222222,-29.3647222222,12:40:00,2012-04-27 12:00:00,0.0,8.1
45799,1983.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,27/04/2012,29.0,-50.8272222222,-29.3647222222,12:40:00,2012-04-27 12:00:00,0.0,8.1
45819,2010.0,DESTRUÍDA,8.0,FATOR OPERACIONAL,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR MATERIAL,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR OPERACIONAL,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR OPERACIONAL,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45819,2010.0,DESTRUÍDA,8.0,FATOR HUMANO,ACIDENTE,08/05/2012,2.0,-52.0041666667,-16.4405555556,19:30:00,2012-08-05 19:00:00,0.0,4.8
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR HUMANO,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45820,1979.0,SUBSTANCIAL,2.0,FATOR OPERACIONAL,ACIDENTE,26/04/2012,33.0,-46.28,-24.0330555556,17:26:00,2012-04-26 17:00:00,0.0,7.7
45821,1997.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/05/2012,15.0,-46.6344444444,-23.5075,17:15:00,2012-01-05 17:00:00,0.4,8.6
45821,1997.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/05/2012,15.0,-46.6344444444,-23.5075,17:15:00,2012-01-05 17:00:00,0.4,8.6
45822,1986.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/05/2012,26.0,-63.6013888889,-8.6055555556,11:15:00,2012-05-05 11:00:00,0.0,1.8
45833,1977.0,LEVE,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,03/05/2012,35.0,-42.835,-22.9627777778,11:20:00,2012-03-05 11:00:00,0.0,3.3
45856,1962.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,16/05/2012,50.0,-60.2094444444,-1.5922222222,19:30:00,2012-05-16 19:00:00,0.0,11.6
45857,1995.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,18/05/2012,17.0,-46.6338888,-23.5066666,10:17:00,2012-05-18 10:00:00,0.0,19.4
45857,1995.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,18/05/2012,17.0,-46.6338888,-23.5066666,10:17:00,2012-05-18 10:00:00,0.0,19.4
45857,1995.0,SUBSTANCIAL,0.0,FATOR HUMANO,ACIDENTE,18/05/2012,17.0,-46.6338888,-23.5066666,10:17:00,2012-05-18 10:00:00,0.0,19.4
45866,1993.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,20/05/2012,19.0,-51.5916666667,-21.4638888889,19:35:00,2012-05-20 19:00:00,0.0,9.9
45866,1993.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,20/05/2012,19.0,-51.5916666667,-21.4638888889,19:35:00,2012-05-20 19:00:00,0.0,9.9
45866,1993.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,20/05/2012,19.0,-51.5916666667,-21.4638888889,19:35:00,2012-05-20 19:00:00,0.0,9.9
45866,1993.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,20/05/2012,19.0,-51.5916666667,-21.4638888889,19:35:00,2012-05-20 19:00:00,0.0,9.9
45899,1945.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,03/06/2012,67.0,-46.7075,-23.4222222222,19:40:00,2012-03-06 19:00:00,0.0,22.8
45899,1945.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,03/06/2012,67.0,-46.7075,-23.4222222222,19:40:00,2012-03-06 19:00:00,0.0,22.8
45900,1975.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,02/06/2012,37.0,-46.5747222222,-23.1277777778,12:29:00,2012-02-06 12:00:00,0.0,14.0
45900,1975.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,02/06/2012,37.0,-46.5747222222,-23.1277777778,12:29:00,2012-02-06 12:00:00,0.0,14.0
45900,1975.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,02/06/2012,37.0,-46.5747222222,-23.1277777778,12:29:00,2012-02-06 12:00:00,0.0,14.0
45901,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/06/2012,39.0,-48.4588888889,-1.415,15:08:00,2012-01-06 15:00:00,0.5,16.4
45901,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,01/06/2012,39.0,-48.4588888889,-1.415,15:08:00,2012-01-06 15:00:00,0.5,16.4
45912,1982.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,04/05/2012,30.0,-62.9505555556,-2.7269444444,19:30:00,2012-04-05 19:00:00,2.6,15.5
45912,1982.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,04/05/2012,30.0,-62.9505555556,-2.7269444444,19:30:00,2012-04-05 19:00:00,2.6,15.5
45914,2012.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/06/2012,0.0,-41.7638888889,-22.3427777778,21:35:00,2012-06-06 21:00:00,0.0,9.0
45914,2012.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/06/2012,0.0,-41.7638888889,-22.3427777778,21:35:00,2012-06-06 21:00:00,0.0,9.0
45914,2012.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/06/2012,0.0,-41.7638888889,-22.3427777778,21:35:00,2012-06-06 21:00:00,0.0,9.0
45914,2012.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/06/2012,0.0,-41.7638888889,-22.3427777778,21:35:00,2012-06-06 21:00:00,0.0,9.0
45914,2012.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,06/06/2012,0.0,-41.7638888889,-22.3427777778,21:35:00,2012-06-06 21:00:00,0.0,9.0
45929,1982.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,26/05/2012,30.0,-43.9852777778,-19.9080555556,11:00:00,2012-05-26 11:00:00,0.0,5.1
45933,2001.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/06/2012,11.0,-56.1,-16.3,20:30:00,2012-05-06 20:00:00,0.0,8.7
45933,2001.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,05/06/2012,11.0,-56.1,-16.3,20:30:00,2012-05-06 20:00:00,0.0,8.7
45934,1973.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45934,1973.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,14/06/2012,39.0,-44.1372222222,-2.5202777778,19:40:00,2012-06-14 19:00:00,0.1,6.9
45936,1977.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,13/06/2012,35.0,-55.5861111111,-11.885,11:50:00,2012-06-13 11:00:00,0.0,18.0
46026,1972.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/06/2012,40.0,-47.7202777778,-15.9416666667,12:30:00,2012-06-22 12:00:00,0.0,13.3
46026,1972.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,22/06/2012,40.0,-47.7202777778,-15.9416666667,12:30:00,2012-06-22 12:00:00,0.0,13.3
46042,2003.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,02/07/2012,9.0,-41.4580555556,14.4577777778,10:45:00,2012-02-07 10:00:00,0.0,31.7
46042,2003.0,NENHUM,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,02/07/2012,9.0,-41.4580555556,14.4577777778,10:45:00,2012-02-07 10:00:00,0.0,31.7
46048,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,24/04/2012,39.0,-46.4783333333,-23.4363888889,16:40:00,2012-04-24 16:00:00,0.0,11.0
46048,1973.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,ACIDENTE,24/04/2012,39.0,-46.4783333333,-23.4363888889,16:40:00,2012-04-24 16:00:00,0.0,11.0
46049,1998.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,23/05/2012,14.0,-58.2613888889,2.6988888889,20:20:00,2012-05-23 20:00:00,0.0,12.4
46049,1998.0,SUBSTANCIAL,0.0,FATOR OPERACIONAL,INCIDENTE GRAVE,23/05/2012,14.0,-58.2613888889,2.6988888889,20:20:00,2012-05-23 20:00:00,0.0,12.4
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46092,1992.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,09/07/2012,20.0,-47.6919444444,-23.2980555556,17:00:00,2012-09-07 17:00:00,0.0,9.2
46093,1977.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,06/07/2012,35.0,-43.1713888889,-14.7258333333,13:50:00,2012-06-07 13:00:00,0.0,14.4
46093,1977.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,06/07/2012,35.0,-43.1713888889,-14.7258333333,13:50:00,2012-06-07 13:00:00,0.0,14.4
46093,1977.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,06/07/2012,35.0,-43.1713888889,-14.7258333333,13:50:00,2012-06-07 13:00:00,0.0,14.4
46093,1977.0,DESTRUÍDA,1.0,FATOR OPERACIONAL,ACIDENTE,06/07/2012,35.0,-43.1713888889,-14.7258333333,13:50:00,2012-06-07 13:00:00,0.0,14.4
46152,1979.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,12/07/2012,33.0,-44.2805555556,-23.0222222222,20:15:00,2012-12-07 20:00:00,0.0,0.4
46152,1979.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,12/07/2012,33.0,-44.2805555556,-23.0222222222,20:15:00,2012-12-07 20:00:00,0.0,0.4
46152,1979.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,12/07/2012,33.0,-44.2805555556,-23.0222222222,20:15:00,2012-12-07 20:00:00,0.0,0.4
46152,1979.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,12/07/2012,33.0,-44.2805555556,-23.0222222222,20:15:00,2012-12-07 20:00:00,0.0,0.4
46152,1979.0,DESTRUÍDA,3.0,FATOR OPERACIONAL,ACIDENTE,12/07/2012,33.0,-44.2805555556,-23.0222222222,20:15:00,2012-12-07 20:00:00,0.0,0.4
46170,1989.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
46170,1989.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
46170,1989.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
46170,1989.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
46170,1989.0,SUBSTANCIAL,1.0,FATOR HUMANO,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
46170,1989.0,SUBSTANCIAL,1.0,FATOR OPERACIONAL,ACIDENTE,22/07/2012,23.0,-48.4788888889,-20.8958333333,16:00:00,2012-07-22 16:00:00,0.0,13.5
